osm_id,name,road_ref,road_class,max_speed,city,geog
"[1435041960, 1435041964, 1435041966]",Jihlavská,602,secondary,50,Brno,010200000009000000DA594F08789530409C16BCE82B9648408D96A88361953040070F2E782C964840E5A95846349530402AF97DA42D964840290F666E19953040F4273B472E964840C8EBC1A4F894304095336F302F96484044238E2BE494304035B56CAD2F964840DEF4786BAA943040B1FE2A1B319648407806B243A1943040ED16DC6A31964840055DB1755F943040AAAB4C4233964840
"[1435041961, 48024746, 35426717, 35426718]",Dlouhá,15270,tertiary,50,Brno,01020000000E000000DA594F08789530409C16BCE82B96484054FEB5BC7295304004DA67DF26964840580229B16B9530404FB8B29F209648407E4397265B9530402C89A2F6119648405BA1FE69599530401B52FB6310964840278007AB56953040A0C6BDF90D964840E213FC805195304049032E7E09964840F0541BF741953040035A5FC9FA95484092B476363F953040FED071DAF895484004A4A2563D95304046F93889F7954840D009A1832E953040801CDEBDED9548404CBA771E26953040898F9955E99548401BF9179C1C95304067B1B90FE5954840AED117E71495304057F61384E1954840
39229752,Vzhledná,,residential,,Brno,0102000000070000009EAB521FED8630404FC3013E8996484070A3B72EEB86304078FAF7CF899648405599733ADA863040C33DE0CB8E96484053286618D28630402D8C3E30919648407B754474BE863040DE1099A894964840E4C51DCAAB8630407DCEDDAE979648405D19541B9C8630404C3ED1D09A964840
124489580,Vzhledná,,residential,,Brno,0102000000050000009EAB521FED8630404FC3013E8996484087191A4F04873040F306F3B281964840B16B7BBB25873040872DE2E07796484061F426D071873040F247AC2061964840B39366987F873040659934FC5D964840
75606971,Uhelná,,secondary,50,Brno,0102000000020000005690B0B9B49B3040BDF039668F974840AA32E774B49B3040E22EB1E88C974840
"[453302810, 1071939570, 239879490, 172567630]",Uhelná,,secondary,50,Brno,0102000000260000005690B0B9B49B3040BDF039668F974840FAFB7BDFAE9B3040EB8B84B69C97484024C3E050AE9B3040D003C4C9A2974840CA439550B09B3040D3F0D2F2A89748407B8670CCB29B3040E9F2E670AD974840C16E7DFDB59B30401C3CB8E0B1974840B02CE285BE9B304071636996BA9748407C84F5DAC79B304061F3BBFAC29748402C5F3C28CD9B3040C4EE3B86C79748400A174DC2E09B3040F0EDA710D99748404FBD2484FD9B30402A9611CDF2974840738813F3079C3040206DD223FC974840D789CBF10A9C304072EF2B20FE974840349A01D30E9C3040120FCDE1FF9748409042A385159C30408E3EE603029848408120E5CC1B9C30403A9677D503984840DC24ABC7229C3040BC12375D0598484082AED8BA2F9C30400EC3A27D079848408888F60C3C9C30400742B28009984840AF939FF9419C30406C1B90CE0A984840905A176D449C30408948A8740B9848403BF4273B479C304059AA66310C984840011F72E94E9C304052E1BEC40E984840A5EFDA4A549C3040C2340C1F11984840C23060C9559C304009E1D1C611984840DF292ED8579C30406254ADE012984840A30B4515599C3040673FF78A1398484054AA44D95B9C3040078DAA7015984840EE0CAE145D9C3040BFDAAC5516984840F3DD52735E9C304047D22467179848406AC6FDA25F9C304059ADA7B118984840B777B240609C304088179F5D19984840F87AAD3A619C3040B1BE26101B9848405CC41CA9639C30406D61CC4C1F9848402697B503649C30407E84060720984840856BA45B659C3040A1B0D52F2298484078190F00669C3040AC58576023984840FBF72A43669C304094A0BFD023984840
27890099,Plynárenská,,residential,30,Brno,010200000003000000FBF8951815A030406528DD4C3B994840BB46CB811EA030402E37BD303E994840F9799D1E25A03040BB75A33440994840
27890099,Plynárenská,,residential,30,Brno,010200000005000000FBF8951815A030406528DD4C3B994840DD32969F0AA030408A80F91A38994840FBBAC271CF9F304051A5C1C8269948406FF59CF4BE9F3040E3152DE5219948403B641415BB9F30404985B18520994840
54754873,Radlas,,residential,30,Brno,010200000006000000FBF8951815A030406528DD4C3B994840E8AC05AC0BA03040B62E35423F994840B499F9C4F09F3040F2F33A3D4A9948400D4C135BE69F304002953B7D4E99484027101BD1E29F3040669C2BEF4F9948403D8276E2CD9F30400E66136058994840
"[1084488682, 5890140]",,,secondary_link,,Brno,010200000013000000F2391C02EC8C3040431F2C6343964840EBB82B05EE8C3040D95A046B419648401B5135D5EE8C3040F7031E1840964840CDB3ED0FEF8C30407BE871CE3E9648403E271829EF8C3040223317B83C9648405CE49EAEEE8C3040BECF02FE3A96484015DCB4BEED8C30405467FF4D399648400AAAFC21EC8C30405B7226B737964840ACC1A0F1E98C304085251E503696484084961A46E68C3040440EB67D34964840696105AEE18C3040C868D3C7329648402F6F6990DD8C3040E13A10A3319648408B5649BFD88C30404C39BAA5309648402284EC61D48C304053584EE72F96484001EEC38BCF8C3040A09971642F964840F8B30EFDC98C304095055D0C2F9648404E266E15C48C3040E8A793C72E96484003EB387EA88C3040F49D04DB2D964840BF3EDFBB728C3040BF76D5A82C964840
4844437,Bratislavská,,tertiary,50,Brno,01020000000400000047448C32769D3040DD346C4A6899484028E89BD9539D304050A0997164994840A98B6F83359D30406992B30B61994840265C23DD2A9D3040B73533445F994840
4844444,Ponávka,,residential,30,Brno,01020000000E00000047448C32769D3040DD346C4A68994840CE07BAAC789D3040439083126699484079A1CA7A7B9D30400393C08B6399484002EA72EF869D3040B576363F59994840A2D5C9198A9D30407AAC74D256994840FC5D8E0D939D3040B2BD71AD51994840A8ECAAF69F9D3040EBD4A6FB4A99484083520F2CA29D304010DFD3E649994840D46CD4F9A69D30401DF521B9469948401BBD7559A79D3040B9A57AD74599484041A84187AF9D3040A592F073329948402C8194D8B59D3040F9653046249948401FE7470DB79D3040EAC42F06209948404FC7084DB79D304085D1AC6C1F994840
"[4341595, 48578334]",Durďákova,,residential,30,Brno,010200000006000000FA08A128759E3040BB794F8AFB994840A752FD94749E30403E867DF1FB994840FA3CEBBF739E3040CB62073AFF994840CA840431759E304098FD158D109A4840041B7C06799E3040CDB1BCAB1E9A48405E2A36E6759E3040F4CB16FF2D9A4840
"[856958974, 334179238]",Merhautova,,tertiary,50,Brno,010200000007000000FA08A128759E3040BB794F8AFB9948406928A4EB789E3040AF27BA2EFC994840EB2E9ADF7A9E3040EA3F6B7EFC9948404F255EF9879E304019761893FE994840F62A8DF3929E3040C49F9740009A4840F3EBE291D39E30407E7214200A9A48406A6803B0019F30407A6EA12B119A4840
"[1167186700, 341390806]","['Milady Horákové', 'Merhautova']",,tertiary,50,Brno,010200000003000000FA08A128759E3040BB794F8AFB994840DB954C04609E3040525F3BBDF7994840A03B1CB85E9E3040B73E517EF7994840
34729526,Popelova,,tertiary,50,Brno,010200000017000000B332D06BA2A530406209B5F0069448407EF1FBEDA1A53040DA311A9E0394484048687000A2A530401179268F02944840E8BB5B59A2A53040C40F296101944840CA5AF91BA3A53040BF3E84020094484065613E0FA4A530406C747396FE934840FD135CACA8A530407B681F2BF89348401AF9BCE2A9A53040A05EDF3DF6934840B45B261EABA53040A70DE25EF493484072384E65ACA5304037E8A628F29348403CC32F50ADA53040852F0219F09348408F311C74AEA530400A1A8E42ED934840E2FB2CE0AFA530400B9CC7BCE99348404C22B193B0A530408406AC66E79348407511F0B5B1A53040F715B545E39348404B02D4D4B2A530403AA1212DDF9348401BDA5B25B3A530409406C8E1DD934840D49D279EB3A530407897303FDC934840210725CCB4A53040450CE0D2D69348400EC40D53B6A53040F45377C0D09348404832AB77B8A530407C0E2C47C8934840F5EB9804B9A53040F4A62215C693484041559632BAA5304020C2AEDCC1934840
230251422,Kaštanová,380,secondary,50,Brno,010200000004000000B332D06BA2A530406209B5F0069448405391AFA998A53040F5D6C0560994484031C73C3C95A530401F6ADB300A9448401FF7ADD689A530407000A2050D944840
"[359761345, 288035044]",Kaštanová,380,secondary,50,Brno,010200000015000000B332D06BA2A530406209B5F006944840944A7842AFA5304063E712B303944840FC1065B9B6A530404C4F58E201944840E9465854C4A53040845A1D4AFE934840E5B27680CCA5304085F0C39CFB934840502A2B97D7A53040DA70581AF89348404D6E6F12DEA5304023B3C414F6934840AA53D44FEEA53040A8BD2DFDF0934840B10E91E403A6304035D3BD4EEA93484066F4482822A63040573ECBF3E093484098E777503FA63040323F92EDD7934840FB2477D844A63040C8D68E3DD6934840CEC133A149A63040D542C9E4D49348403EE136644DA6304022FAB5F5D3934840778B1B1252A6304094CF3CCAD293484067D9EE7959A630405947FA59D1934840BDC458A65FA63040A7D0D446D0934840968EDE1566A6304007C5A05DCF9348400B2362EF6AA63040D888BBD5CE934840F5DBD78173A6304097B3D2FFCD934840C0F4AC5A88A6304056CA7C51CC934840
1090507554,Vinohradská,,residential,50,Brno,010200000006000000B332D06BA2A530406209B5F006944840E95F3711A2A530409702D2FE07944840D7F445E7A1A5304013F06B2409944840AD7598E5A1A53040A17609980A94484036B5C766A2A53040CA1D914A0C944840EE8C00B8A3A5304045BD3B8D0F944840
"[4228297, 395357428, 395357429]",Opuštěná,42,primary,50,Brno,01020000000A0000000221A34D1F9B30406C5D6A847E974840159C0B6D4A9B3040D88926AB7D974840535C55F65D9B30404F4AF7297D974840F629C764719B304008FA55CA7C974840D3ECCBE37A9B3040EAB298D87C97484098F738D3849B3040B4CDE8A27C974840D80BAAB2949B3040DEF0715C7C974840385A1F20A99B3040D819958A7C974840E530F378B59B30407FA081FD7C97484014E6E214C29B30403DC560B47D974840
"[1493422744, 263659969, 395357432, 395357431]",Opuštěná,42,primary,50,Brno,01020000000D0000000221A34D1F9B30406C5D6A847E9748401A1C8068419B3040659AFA8A7F974840E921646A5C9B3040D0645AF67F974840282D5C56619B30408FA3DEF87F974840A61B727D699B304048533D997F97484043233372719B3040AD8E77A27F9748400923AC7C859B3040C5460F327F97484036D71F178B9B30404EA0E3FE7E974840A3A2FB83929B3040D1F4C8D57E97484095D16D2EA39B3040DDFEA6C17E974840B6C3BA4CA89B3040A1702CDE7E974840EFC9C342AD9B304048C9062D7F9748406046674FB89B30403B2FBA6180974840
8313555,Špitálka,,residential,30,Brno,0102000000090000007C81B45ABB9E30408CE72274869848404063CB97BC9E304050B5CCD88698484031B19EFFC39E3040726BD26D89984840FF4C73E1F69E3040FC694881AA984840B2005C7F019F30406478EC67B19848409AAD612B0D9F3040B92F0CFDB8984840B672E5A2109F3040B80F2F3EBB9848402EFDF098269F3040CED83CB3C998484013C6600F379F3040EE62F5A2D1984840
26338363,Štěpánská,,residential,30,Brno,0102000000050000007C81B45ABB9E30408CE72274869848409B2ACE07BA9E30409E9ACB0D86984840BCEBC781B29E3040E0A936EE83984840C3EFA65B769E304086B652BE56984840A0A932E7749E304057C224A655984840
"[93555993, 329301403]",Křenová,,tertiary,50,Brno,0102000000030000007C81B45ABB9E30408CE7227486984840EFCA89D1CE9E3040B6589B108498484073203537F09E3040652431F77F984840
"[558922049, 329301405]",Křenová,,tertiary,50,Brno,0102000000030000007C81B45ABB9E30408CE7227486984840CCB161F2AB9E304002B628588898484025164218899E30406B8885B58C984840
559154166,Křenová,,tertiary,50,Brno,01020000000A0000007C81B45ABB9E30408CE72274869848405A136635B89E30403E3036638798484086E63A8DB49E3040D8EEC3E6889848402495CE2CAE9E3040076D286B8A9848403FEC3B759B9E30409A3A34D18C984840249A40118B9E304040BBE8D08E98484025F95B4C7D9E304051F28F6390984840712596EF749E3040759A6093909848400432E0D16B9E304033D9E495909848400D631C6D669E3040095A379490984840
4255456,,,primary_link,50,Brno,010200000005000000BE29519BDD9B304004C8D0B1839748405B3FFD67CD9B30400AB31A5C84974840F3583332C89B3040A45D3B078597484032474552C19B304091A45AFA86974840290D90C3BB9B30405424157C89974840
453301232,Opuštěná,42,primary,50,Brno,010200000003000000BE29519BDD9B304004C8D0B18397484054C90050C59B304094A2957B819748406046674FB89B30403B2FBA6180974840
41216163,Olomoucká,,tertiary,50,Brno,01020000000F000000B7031A1131A23040B941A32A5C984840C5758C2B2EA23040EF9C1CF45B9848407A4C497B28A230407E29F2DA5B9848402A7A3B1D23A230409066D1E05B9848406E39F29B1DA23040308CAA155C98484067F73F1B14A2304065FB90B75C9848401831A2A30BA23040E28C06955D984840EE77280AF4A1304046048827609848402E217AADDFA130407468476062984840F37519FED3A13040F788E29F63984840287D21E4BCA130407E4C101A66984840B27790E8AFA130409B8D959867984840F9A1D28899A1304094C4ED2B6A984840BCA13A6755A130401976734C7198484067857D9642A13040E39EF87B73984840
"[780621789, 780621790]",Olomoucká,,tertiary,50,Brno,010200000005000000B7031A1131A23040B941A32A5C984840865FA05A33A23040A7A89FDC5B98484055EC794842A2304002840F255A984840F14174AD62A230400FF6813F579848407E46D8A667A2304009394AB956984840
"[1055844178, 319161213]",Životského,,tertiary,50,Brno,010200000007000000B7031A1131A23040B941A32A5C98484029DCE1653CA23040BF5AFFF85C98484085B8CDAF41A23040C4A16DEB5D984840ADE3535B45A23040948D62145F9848400FC52E9B4AA2304039984D80619848406D09AF134DA2304021F422C9629848406CA11AE54FA230404FE2186E65984840
4044027,Antonína Procházky,15272,tertiary,50,Brno,01020000000600000075406DAF60903040221395B2B19848408D32D1D677903040C43EA65AB09848405E6FF662839030402F7FCF59B0984840D07B084F8D9030409ABFF858B0984840C9EF236D99903040944440CFB0984840CF818A4FA6903040877CE1DFB1984840
4044032,Antonína Procházky,,tertiary_link,50,Brno,01020000000600000075406DAF60903040221395B2B1984840A7D9F28068903040ED050BCCAF984840D48D661B6E903040C5025FD1AD984840A872DA53729030408B6CE7FBA998484031FAC04472903040332D5679A7984840CCC4BEAE7090304094275A03A5984840
793405491,Antonína Procházky,15272,tertiary,50,Brno,01020000001700000075406DAF60903040221395B2B1984840E0015427569030404B02D4D4B2984840FB75A73B4F9030403F3A75E5B398484021DFEF614090304079D6242EB698484052499D8026903040BE2EC37FBA98484089DE98542390304065E3C116BB98484087A2409FC88F3040D4957439CA984840EEF19DF3AE8F30408B05195CCE984840BFC3A343968F304047663F9CD1984840CCAA1963718F304015A2E826D698484032A946544D8F304091CBC9D5D99848408684398B288F3040BECD2C53DD9848404D367925248F3040182D9B94DD984840C1F74894078F3040F37E92F1DE98484098721992EE8E3040C33C75F6DF984840E33E28DEB78E304068FFA8F2E2984840901A6E1BA18E3040F63D8FF6E4984840D20CF32F938E30405A73918CE6984840AEB195E1898E30400613DACDE798484023A534F6808E30406543ED6DE9984840DA87612C788E30401C018173EB9848401D667968698E304026416E75EF984840AAE8595A578E30404DD64DCEF5984840
31642926,Šárka,,tertiary,70,Brno,010200000002000000AAE8595A578E30404DD64DCEF598484016F5EE343E8E3040BF4FB05AF4984840
4073050,Libušino údolí,15272,tertiary,50,Brno,010200000003000000AAE8595A578E30404DD64DCEF5984840846D1F4D508E3040CE1EC3BEF89848408500851F418E3040126BF12900994840
793405491,Antonína Procházky,15272,tertiary,50,Brno,010200000017000000AAE8595A578E30404DD64DCEF59848401D667968698E304026416E75EF984840DA87612C788E30401C018173EB98484023A534F6808E30406543ED6DE9984840AEB195E1898E30400613DACDE7984840D20CF32F938E30405A73918CE6984840901A6E1BA18E3040F63D8FF6E4984840E33E28DEB78E304068FFA8F2E298484098721992EE8E3040C33C75F6DF984840C1F74894078F3040F37E92F1DE9848404D367925248F3040182D9B94DD9848408684398B288F3040BECD2C53DD98484032A946544D8F304091CBC9D5D9984840CCAA1963718F304015A2E826D6984840BFC3A343968F304047663F9CD1984840EEF19DF3AE8F30408B05195CCE98484087A2409FC88F3040D4957439CA98484089DE98542390304065E3C116BB98484052499D8026903040BE2EC37FBA98484021DFEF614090304079D6242EB6984840FB75A73B4F9030403F3A75E5B3984840E0015427569030404B02D4D4B298484075406DAF60903040221395B2B1984840
4071893,Chironova,,tertiary,70,Brno,010200000003000000D22E4BE07B8A3040F4E56091BA974840E1F1ED5D838A3040EF2E617EB897484061F5EC5E938A3040F1CA3F44B4974840
33277871,Libušina třída,,tertiary,,Brno,010200000004000000D22E4BE07B8A3040F4E56091BA974840A6153A0A6B8A304010913FBDBE974840F0BCF9B2598A3040C0FBF4E9C297484034EC4152558A30406C3F19E3C3974840
1368146639,Nad Pisárkami,,tertiary,70,Brno,01020000000A000000D22E4BE07B8A3040F4E56091BA97484086167E15858A30404C25F213BD9748404F818241888A3040CF8D44C3BD97484030B88BD58B8A3040ABCBCE47BE974840CE5B2B908F8A30402DD8FCAEBE974840FC8BA031938A304069C29BDABE97484012047E43978A3040270120DDBE974840E6D484A39A8A3040E00CA3C5BE974840A2855F45A18A304016681C8FBE974840B0D870A2A78A30408D56FF31BE974840
35408737,Achtelky,,residential,50,Brno,01020000000B00000091F8CBDD9D89304045FBB37AE2974840B65E1D119D89304028A6C123E0974840862238899C89304054DBF236DB97484082CD9431998930400BF4E4F5BB974840EE13F6A397893040F00687CDB69748400684D6C397893040299485AFAF974840B9BEB44D968930402D98F8A3A8974840CB85CABF9689304081F8AF62A79748409A852CC198893040B10CBB39A69748402EA4688AA5893040DC97D821A397484018B08971A389304025AC32F8A0974840
1368146643,Libušina třída,,tertiary,,Brno,01020000000600000091F8CBDD9D89304045FBB37AE2974840B2DD98F96989304065FB35FEE9974840A92AD95658893040B130E994EC9748402FBC372B478930402C184B47EF9748407D3C99243B893040C68E215BF19748400503BE912F8930406005F86EF3974840
1368146643,Libušina třída,,tertiary,,Brno,01020000000B00000091F8CBDD9D89304045FBB37AE297484004392861A68930408D518D4DE1974840261708A7AA893040BD1DE1B4E09748403EDC1F39E3893040E5FD6E70D8974840407E80FFF789304045121846D59748408F6104430C8A304041EB8612D29748406B555C66228A3040EA0D524BCE974840E5338FB2348A30404BC6D6D8CA97484004E621533E8A304087FE64E7C8974840A6BE87A6478A3040F4BA8FEDC697484034EC4152558A30406C3F19E3C3974840
4083318,Axmanova,,residential,50,Brno,01020000000E000000833DDCC47F883040015DEAD621984840FD1B0F1192883040E0FD4C18289848406EF4D6659D8830407ECFFEF62B984840F814A529A7883040355948652F9848403B922639BB88304092C5A28E339848403CA41820D18830409706D90D3698484043763980D98830405BD48272369848403ED6E7C5E4883040F65091F936984840037B4CA4348930405559CAE8369848409481A8A04789304071F03B3C3A9848409D6E34DB708930405A1943EF43984840BFDC820074893040A7CAF78C449848404CB90C497789304036E103E04498484026DD3B0F9389304024A424DA44984840
48024750,Libušina třída,,tertiary,50,Brno,010200000005000000833DDCC47F883040015DEAD6219848409DEEE1372A883040D0B0BDBB3A9848401965EC3A0A8830406C6A8FCD4498484026CEE561FC87304099AE7147499848407E946CD0F287304008443E9E4C984840
"[85210394, 1324601723, 48024750, 48024751]",Libušina třída,,tertiary,50,Brno,01020000000C000000833DDCC47F883040015DEAD62198484099DB18969A8830409F9BEC551A984840548CF337A1883040F4E7363C189848404C474AC4A588304077CC8AF2169848404668BA8DBC8830403394C95F10984840674C1CD4D98830401452C8DF079848403D8E3056E5883040219628D60498484038537CD7FB883040ADED3724FF974840D22EF0260989304061D229D9FB974840BCBF8B0810893040DF27582DFA974840D8593EDC1F89304040E0DCBAF69748400503BE912F8930406005F86EF3974840
4051971,Pavlovská,,residential,,Brno,0102000000070000007E946CD0F287304008443E9E4C984840C72FBC92E48730406F01B221499848402E217AADDF8730404C1762F5479848406C98FCAAB7873040A53F451F3D9848404D0E44BBAF87304095C61E903A984840CC6FE2F5AA87304031F378B53798484075C0BF52A7873040502C014235984840
48024750,Libušina třída,,tertiary,50,Brno,0102000000050000007E946CD0F287304008443E9E4C98484026CEE561FC87304099AE7147499848401965EC3A0A8830406C6A8FCD449848409DEEE1372A883040D0B0BDBB3A984840833DDCC47F883040015DEAD621984840
85210318,Libušina třída,,tertiary,50,Brno,01020000000E0000007E946CD0F287304008443E9E4C984840C6FB71FBE58730400CEFCDCA51984840792DD791D98730403ED6427F57984840F7ADD689CB8730400BC4FC265E9848405DD2623ABE873040F5C4292966984840F112F7B3B38730404A1AED026F9848402BD43F2DAB873040875BF40478984840F7B2486EA88730404AA764EF7B98484058378364A68730404014CC9882984840465C001AA5873040DFB76B5386984840539A289DA3873040954FEA268C984840877368ECA6873040CE305AEC9B984840DB0AABC2B0873040F61CA21BAB98484063EBBE08BF87304096A1E018B8984840
4051971,Pavlovská,,residential,,Brno,010200000004000000065D67E84487304073C6E6994D984840DC8310902F8730400886BD9A4D98484030568AD3FF8630408503C69F4D984840B6775787ED8630406CCF2C0950984840
4051971,Pavlovská,,residential,,Brno,010200000007000000065D67E84487304073C6E6994D984840E89FE06245873040FE2B2B4D4A984840CB86359545873040649BAFED489848403916CA784A87304018528F7E459848409AFFA1AA5387304007D968EF429848402C2F54596F873040399DBF643E98484075C0BF52A7873040502C014235984840
8133312,Pavlovská,,residential,,Brno,010200000004000000065D67E84487304073C6E6994D9848401E296C50458730403C5FFDE9509848402A8F6E84458730403677F4BF5C9848407788DA9145873040DB0B16985F984840
4051971,Pavlovská,,residential,,Brno,010200000004000000B6775787ED8630406CCF2C095098484030568AD3FF8630408503C69F4D984840DC8310902F8730400886BD9A4D984840065D67E84487304073C6E6994D984840
"[330506801, 1431361398, 138997926]",Moravské náměstí,,residential,"['30', '50']",Brno,01020000000E00000013398E69B79B3040763EF2BD759948404832AB77B89B3040709527107699484000975BB5C69B30409EF3AED579994840AB7823F3C89B304098A608707A9948402DDB3D2FCB9B30409159620A7B9948408C70EE0AD89B30400D271F717E994840376F9C14E69B30409A03A9B981994840458E63DAED9B3040E624EF7783994840A5E7CC2CF89B3040D9CC21A9859948409C5A6C49FD9B30404A82CBBE86994840ECF82F10049C3040BA6587F8879948400960144E1C9C304053BC804D8C994840796BAA381F9C3040C4B9E1D28C994840A1E760472D9C3040280351418F994840
"[297697473, 330506803, 330506804]",Moravské náměstí,,residential,30,Brno,01020000000A00000013398E69B79B3040763EF2BD759948407FDB1324B69B304094298B6775994840EEF19DF3AE9B30400619B7877399484017D86322A59B304025242DF07099484003FC64D69C9B304056F6B8CA6E9948403444BA449A9B30406E522C126E994840DCBC7152989B3040F821CA726D99484090E3E203969B3040ECD56C8A6C994840993FF042849B30409DF529C7649948408C7F44B86E9B3040B4FA34385B994840
"[4315616, 330506802, 330506805]",Moravské náměstí,,residential,"['30', '50']",Brno,01020000000C00000013398E69B79B3040763EF2BD75994840434D9940B69B3040648B492476994840C2EA7E04B49B3040A58E441E77994840E16BBE00B19B3040AA8DFBA078994840D6DDE11BAF9B3040565B56067A994840240B98C0AD9B3040736EC9607B99484078F585EBAC9B3040AE9AE7887C994840131CA89DAB9B30407DAEB6627F99484017C4F649A49B304058BB37D08D994840E41E01929F9B3040A0A4C00298994840BB8BE6B79E9B3040FF30F8EA999948407ABC35559C9B30409D723BEA9E994840
